cve_ent,entidad,fecha,org,vivienda,creditos,monto,lcreditos,lmonto
26,Sonora,01/09/2020,FONHAPO,Nueva,,,,
26,Sonora,01/09/2020,FOVISSSTE,Nueva,55,43956908.5,30,24627440
26,Sonora,01/09/2020,HABITATMEXICO,Nueva,,,,
26,Sonora,01/09/2020,INFONAVIT,Nueva,507,233519079.378592,648,276871008
26,Sonora,01/09/2020,ISSFAM,Nueva,,,,
26,Sonora,01/09/2020,SHF,Nueva,,,,
26,Sonora,01/09/2020,BANCA,Usada,178,335577375,200,296828800
26,Sonora,01/09/2020,BANJERCITO,Usada,1,2037019.99,1,957000
26,Sonora,01/09/2020,CFE,Usada,,,4,3625782
26,Sonora,01/09/2020,CONAVI,Usada,244,44125327.04,124,23714350
26,Sonora,01/09/2020,FONHAPO,Usada,,,,
26,Sonora,01/09/2020,FOVISSSTE,Usada,47,34196852.05,53,38970720
26,Sonora,01/09/2020,HABITATMEXICO,Usada,,,,
26,Sonora,01/09/2020,INFONAVIT,Usada,421,193506124.9827456,498,235031536
26,Sonora,01/09/2020,ISSFAM,Usada,,,,
26,Sonora,01/09/2020,SHF,Usada,,,,
26,Sonora,01/10/2020,BANCA,Nueva,97,164205913,72,65721840
26,Sonora,01/10/2020,BANJERCITO,Nueva,1,600000,,
26,Sonora,01/10/2020,CFE,Nueva,,,7,6339075
26,Sonora,01/10/2020,CONAVI,Nueva,,,,
26,Sonora,01/10/2020,FONHAPO,Nueva,,,,
26,Sonora,01/10/2020,FOVISSSTE,Nueva,54,47237295.15,65,49130868
26,Sonora,01/10/2020,HABITATMEXICO,Nueva,,,,
26,Sonora,01/10/2020,INFONAVIT,Nueva,663,288488952.8425632,619,262828480
26,Sonora,01/10/2020,ISSFAM,Nueva,,,,
26,Sonora,01/10/2020,SHF,Nueva,,,,
26,Sonora,01/10/2020,BANCA,Usada,157,267611354,188,262020928
26,Sonora,01/10/2020,BANJERCITO,Usada,,,,
26,Sonora,01/10/2020,CFE,Usada,,,3,2938028
26,Sonora,01/10/2020,CONAVI,Usada,30,5920000,4,297945.53
26,Sonora,01/10/2020,FONHAPO,Usada,,,,
26,Sonora,01/10/2020,FOVISSSTE,Usada,52,40340409.11,60,43389264
26,Sonora,01/10/2020,HABITATMEXICO,Usada,,,,
26,Sonora,01/10/2020,INFONAVIT,Usada,448,202591129.9229536,453,207764128
26,Sonora,01/10/2020,ISSFAM,Usada,,,,
26,Sonora,01/10/2020,SHF,Usada,,,,
26,Sonora,01/11/2020,BANCA,Nueva,78,132459057,85,49202752
26,Sonora,01/11/2020,BANJERCITO,Nueva,,,,
26,Sonora,01/11/2020,CFE,Nueva,,,7,6317412
26,Sonora,01/11/2020,CONAVI,Nueva,,,50,662320.44
26,Sonora,01/11/2020,FONHAPO,Nueva,,,,
26,Sonora,01/11/2020,FOVISSSTE,Nueva,33,21094239.03,55,41086712
26,Sonora,01/11/2020,HABITATMEXICO,Nueva,,,,
26,Sonora,01/11/2020,INFONAVIT,Nueva,478,202438166.1155872,541,234667632
26,Sonora,01/11/2020,ISSFAM,Nueva,,,,
26,Sonora,01/11/2020,SHF,Nueva,,,,
26,Sonora,01/11/2020,BANCA,Usada,194,320940319,167,226329056
26,Sonora,01/11/2020,BANJERCITO,Usada,,,,
26,Sonora,01/11/2020,CFE,Usada,,,1,934152
26,Sonora,01/11/2020,CONAVI,Usada,26,4720000,92,14231599
26,Sonora,01/11/2020,FONHAPO,Usada,,,,
26,Sonora,01/11/2020,FOVISSSTE,Usada,40,31233158.68,56,41253016
26,Sonora,01/11/2020,HABITATMEXICO,Usada,,,,
26,Sonora,01/11/2020,INFONAVIT,Usada,454,211903317.53088,352,164207968
26,Sonora,01/11/2020,ISSFAM,Usada,,,,
26,Sonora,01/11/2020,SHF,Usada,,,,
26,Sonora,01/12/2020,BANCA,Nueva,67,109390930,36,34832088
26,Sonora,01/12/2020,BANJERCITO,Nueva,,,,
26,Sonora,01/12/2020,CFE,Nueva,,,1,965446
26,Sonora,01/12/2020,CONAVI,Nueva,,,1,5659.2998
26,Sonora,01/12/2020,FONHAPO,Nueva,,,,
26,Sonora,01/12/2020,FOVISSSTE,Nueva,49,33193528.11,55,41691640
26,Sonora,01/12/2020,HABITATMEXICO,Nueva,,,,
26,Sonora,01/12/2020,INFONAVIT,Nueva,749,322275061.909872,727,317677088
26,Sonora,01/12/2020,ISSFAM,Nueva,,,,
26,Sonora,01/12/2020,SHF,Nueva,,,22,0
26,Sonora,01/12/2020,BANCA,Usada,284,467117875,209,327116960
26,Sonora,01/12/2020,BANJERCITO,Usada,,,,
26,Sonora,01/12/2020,CFE,Usada,,,,
26,Sonora,01/12/2020,CONAVI,Usada,76,16580000,51,7004295.5
26,Sonora,01/12/2020,FONHAPO,Usada,,,,
26,Sonora,01/12/2020,FOVISSSTE,Usada,41,34144235.27,47,30549444
26,Sonora,01/12/2020,HABITATMEXICO,Usada,,,,
26,Sonora,01/12/2020,INFONAVIT,Usada,601,285758617.7206304,434,200416384
26,Sonora,01/12/2020,ISSFAM,Usada,,,,
26,Sonora,01/12/2020,SHF,Usada,,,73,0
26,Sonora,01/01/2021,BANCA,Nueva,47,55184472,28,28742222
26,Sonora,01/01/2021,BANJERCITO,Nueva,,,,
26,Sonora,01/01/2021,CFE,Nueva,,,4,3491238
26,Sonora,01/01/2021,CONAVI,Nueva,,,,
26,Sonora,01/01/2021,FONHAPO,Nueva,,,,
26,Sonora,01/01/2021,FOVISSSTE,Nueva,39,25291556.84,93,66959376
26,Sonora,01/01/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/01/2021,INFONAVIT,Nueva,258,120147096.6940544,255,110852368
26,Sonora,01/01/2021,ISSFAM,Nueva,,,,
26,Sonora,01/01/2021,SHF,Nueva,,,,
26,Sonora,01/01/2021,BANCA,Usada,144,248091790,167,244418304
26,Sonora,01/01/2021,BANJERCITO,Usada,,,,
26,Sonora,01/01/2021,CFE,Usada,,,3,2836204.5
26,Sonora,01/01/2021,CONAVI,Usada,,,,
26,Sonora,01/01/2021,FONHAPO,Usada,,,,
26,Sonora,01/01/2021,FOVISSSTE,Usada,48,39055881.27,92,75976744
26,Sonora,01/01/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/01/2021,INFONAVIT,Usada,344,163703756.5023168,251,127021368
26,Sonora,01/01/2021,ISSFAM,Usada,,,,
26,Sonora,01/01/2021,SHF,Usada,,,,
26,Sonora,01/02/2021,BANCA,Nueva,63,90664361,36,40392320
26,Sonora,01/02/2021,BANJERCITO,Nueva,,,,
26,Sonora,01/02/2021,CFE,Nueva,,,2,1862656
26,Sonora,01/02/2021,CONAVI,Nueva,,,,
26,Sonora,01/02/2021,FONHAPO,Nueva,,,,
26,Sonora,01/02/2021,FOVISSSTE,Nueva,18,14015228.99,34,27432614
26,Sonora,01/02/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/02/2021,INFONAVIT,Nueva,406,179348171.0560864,401,174050496
26,Sonora,01/02/2021,ISSFAM,Nueva,,,,
26,Sonora,01/02/2021,SHF,Nueva,,,,
26,Sonora,01/02/2021,BANCA,Usada,174,305850271,182,273398784
26,Sonora,01/02/2021,BANJERCITO,Usada,,,,
26,Sonora,01/02/2021,CFE,Usada,,,2,1870758.6
26,Sonora,01/02/2021,CONAVI,Usada,,,,
26,Sonora,01/02/2021,FONHAPO,Usada,,,,
26,Sonora,01/02/2021,FOVISSSTE,Usada,34,25530214.47,36,31375772
26,Sonora,01/02/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/02/2021,INFONAVIT,Usada,462,216884575.8909312,389,182537456
26,Sonora,01/02/2021,ISSFAM,Usada,,,,
26,Sonora,01/02/2021,SHF,Usada,,,,
26,Sonora,01/03/2021,BANCA,Nueva,74,115618808,57,66234280
26,Sonora,01/03/2021,BANJERCITO,Nueva,,,,
26,Sonora,01/03/2021,CFE,Nueva,,,2,1829108
26,Sonora,01/03/2021,CONAVI,Nueva,,,,
26,Sonora,01/03/2021,FONHAPO,Nueva,,,,
26,Sonora,01/03/2021,FOVISSSTE,Nueva,43,32033796.62,33,27859648
26,Sonora,01/03/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/03/2021,INFONAVIT,Nueva,585,265367312.9009088,520,230683056
26,Sonora,01/03/2021,ISSFAM,Nueva,,,,
26,Sonora,01/03/2021,SHF,Nueva,,,8,0
26,Sonora,01/03/2021,BANCA,Usada,210,399608560,179,257275904
26,Sonora,01/03/2021,BANJERCITO,Usada,,,1,754682.63
26,Sonora,01/03/2021,CFE,Usada,,,,
26,Sonora,01/03/2021,CONAVI,Usada,38,4274959,,
26,Sonora,01/03/2021,FONHAPO,Usada,,,,
26,Sonora,01/03/2021,FOVISSSTE,Usada,67,49705884.5,26,22294582
26,Sonora,01/03/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/03/2021,INFONAVIT,Usada,545,262384739.1213216,454,204903904
26,Sonora,01/03/2021,ISSFAM,Usada,,,,
26,Sonora,01/03/2021,SHF,Usada,,,82,0
26,Sonora,01/04/2021,BANCA,Nueva,54,74784209,48,63793252
26,Sonora,01/04/2021,BANJERCITO,Nueva,,,,
26,Sonora,01/04/2021,CFE,Nueva,,,,
26,Sonora,01/04/2021,CONAVI,Nueva,,,,
26,Sonora,01/04/2021,FONHAPO,Nueva,,,,
26,Sonora,01/04/2021,FOVISSSTE,Nueva,69,55352224.78,17,15162230
26,Sonora,01/04/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/04/2021,INFONAVIT,Nueva,548,260918952.7394336,347,153811536
26,Sonora,01/04/2021,ISSFAM,Nueva,,,,
26,Sonora,01/04/2021,SHF,Nueva,,,,
26,Sonora,01/04/2021,BANCA,Usada,238,348869638,110,160275296
26,Sonora,01/04/2021,BANJERCITO,Usada,,,,
26,Sonora,01/04/2021,CFE,Usada,,,,
26,Sonora,01/04/2021,CONAVI,Usada,47,10433738,,
26,Sonora,01/04/2021,FONHAPO,Usada,,,,
26,Sonora,01/04/2021,FOVISSSTE,Usada,61,47300815.87,24,22458878
26,Sonora,01/04/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/04/2021,INFONAVIT,Usada,463,214787735.8784256,280,128876736
26,Sonora,01/04/2021,ISSFAM,Usada,,,,
26,Sonora,01/04/2021,SHF,Usada,,,73,0
26,Sonora,01/05/2021,BANCA,Nueva,59,96260552,34,36080192
26,Sonora,01/05/2021,BANJERCITO,Nueva,1,2293554.05,,
26,Sonora,01/05/2021,CFE,Nueva,,,,
26,Sonora,01/05/2021,CONAVI,Nueva,,,,
26,Sonora,01/05/2021,FONHAPO,Nueva,,,,
26,Sonora,01/05/2021,FOVISSSTE,Nueva,70,54697844.33,14,10868376
26,Sonora,01/05/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/05/2021,INFONAVIT,Nueva,630,288851797.6969984,306,130984816
26,Sonora,01/05/2021,ISSFAM,Nueva,,,,
26,Sonora,01/05/2021,SHF,Nueva,,,,
26,Sonora,01/05/2021,BANCA,Usada,213,327224535,124,209114320
26,Sonora,01/05/2021,BANJERCITO,Usada,,,,
26,Sonora,01/05/2021,CFE,Usada,,,,
26,Sonora,01/05/2021,CONAVI,Usada,,,,
26,Sonora,01/05/2021,FONHAPO,Usada,,,,
26,Sonora,01/05/2021,FOVISSSTE,Usada,68,53860810.21,30,21814384
26,Sonora,01/05/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/05/2021,INFONAVIT,Usada,502,241873650.5502624,352,158404240
26,Sonora,01/05/2021,ISSFAM,Usada,,,,
26,Sonora,01/05/2021,SHF,Usada,,,,
26,Sonora,01/06/2021,BANCA,Nueva,131,224892444,35,46396408
26,Sonora,01/06/2021,BANJERCITO,Nueva,,,,
26,Sonora,01/06/2021,CFE,Nueva,,,,
26,Sonora,01/06/2021,CONAVI,Nueva,,,,
26,Sonora,01/06/2021,FONHAPO,Nueva,,,,
26,Sonora,01/06/2021,FOVISSSTE,Nueva,82,66751681.3,31,25097408
26,Sonora,01/06/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/06/2021,INFONAVIT,Nueva,531,249316256.5750592,429,184503792
26,Sonora,01/06/2021,ISSFAM,Nueva,,,,
26,Sonora,01/06/2021,SHF,Nueva,,,,
26,Sonora,01/06/2021,BANCA,Usada,123,223477717,149,238470416
26,Sonora,01/06/2021,BANJERCITO,Usada,,,,
26,Sonora,01/06/2021,CFE,Usada,,,,
26,Sonora,01/06/2021,CONAVI,Usada,1,220000,,
26,Sonora,01/06/2021,FONHAPO,Usada,,,,
26,Sonora,01/06/2021,FOVISSSTE,Usada,39,28527382.59,32,27159210
26,Sonora,01/06/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/06/2021,INFONAVIT,Usada,503,233610568.0872896,385,180604384
26,Sonora,01/06/2021,ISSFAM,Usada,,,,
26,Sonora,01/06/2021,SHF,Usada,,,,
26,Sonora,01/07/2021,BANCA,Nueva,69,130378721,36,42891680
26,Sonora,01/07/2021,BANJERCITO,Nueva,,,1,379800
26,Sonora,01/07/2021,CFE,Nueva,,,,
26,Sonora,01/07/2021,CONAVI,Nueva,,,,
26,Sonora,01/07/2021,FONHAPO,Nueva,,,,
26,Sonora,01/07/2021,FOVISSSTE,Nueva,49,36563957.85,50,37952604
26,Sonora,01/07/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/07/2021,INFONAVIT,Nueva,495,236392110.1400064,504,221919600
26,Sonora,01/07/2021,ISSFAM,Nueva,,,,
26,Sonora,01/07/2021,SHF,Nueva,,,,
26,Sonora,01/07/2021,BANCA,Usada,231,440796472,159,290611744
26,Sonora,01/07/2021,BANJERCITO,Usada,,,1,516600
26,Sonora,01/07/2021,CFE,Usada,,,,
26,Sonora,01/07/2021,CONAVI,Usada,1,220000,427,82760000
26,Sonora,01/07/2021,FONHAPO,Usada,,,,
26,Sonora,01/07/2021,FOVISSSTE,Usada,39,34246103.92,51,39478344
26,Sonora,01/07/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/07/2021,INFONAVIT,Usada,469,240862636.8178944,429,215126384
26,Sonora,01/07/2021,ISSFAM,Usada,,,,
26,Sonora,01/07/2021,SHF,Usada,,,,
26,Sonora,01/08/2021,BANCA,Nueva,59,84864189,42,71078072
26,Sonora,01/08/2021,BANJERCITO,Nueva,,,1,522378.44
26,Sonora,01/08/2021,CFE,Nueva,,,,
26,Sonora,01/08/2021,CONAVI,Nueva,,,,
26,Sonora,01/08/2021,FONHAPO,Nueva,,,,
26,Sonora,01/08/2021,FOVISSSTE,Nueva,45,35589375.27,46,35652944
26,Sonora,01/08/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/08/2021,INFONAVIT,Nueva,509,246928181.7329088,548,232696544
26,Sonora,01/08/2021,ISSFAM,Nueva,,,,
26,Sonora,01/08/2021,SHF,Nueva,,,,
26,Sonora,01/08/2021,BANCA,Usada,236,419103746,185,265943760
26,Sonora,01/08/2021,BANJERCITO,Usada,,,,
26,Sonora,01/08/2021,CFE,Usada,,,,
26,Sonora,01/08/2021,CONAVI,Usada,,,580,110090000
26,Sonora,01/08/2021,FONHAPO,Usada,,,,
26,Sonora,01/08/2021,FOVISSSTE,Usada,35,33128468.22,58,42956696
26,Sonora,01/08/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/08/2021,INFONAVIT,Usada,386,202053474.0320896,388,196825888
26,Sonora,01/08/2021,ISSFAM,Usada,,,,
26,Sonora,01/08/2021,SHF,Usada,,,,
26,Sonora,01/09/2021,BANCA,Nueva,84,97771382,53,64345796
26,Sonora,01/09/2021,BANJERCITO,Nueva,,,,
26,Sonora,01/09/2021,CFE,Nueva,,,,
26,Sonora,01/09/2021,CONAVI,Nueva,,,,
26,Sonora,01/09/2021,FONHAPO,Nueva,,,,
26,Sonora,01/09/2021,FOVISSSTE,Nueva,46,34107084.14,55,43956908
26,Sonora,01/09/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/09/2021,INFONAVIT,Nueva,414,201989338.4699008,507,233519072
26,Sonora,01/09/2021,ISSFAM,Nueva,,,,
26,Sonora,01/09/2021,SHF,Nueva,,,,
26,Sonora,01/09/2021,BANCA,Usada,269,423356868,178,335577376
26,Sonora,01/09/2021,BANJERCITO,Usada,,,1,2037020
26,Sonora,01/09/2021,CFE,Usada,,,,
26,Sonora,01/09/2021,CONAVI,Usada,,,244,44125328
26,Sonora,01/09/2021,FONHAPO,Usada,,,,
26,Sonora,01/09/2021,FOVISSSTE,Usada,49,37063586.33,47,34196852
26,Sonora,01/09/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/09/2021,INFONAVIT,Usada,431,231415755.6378816,421,193506128
26,Sonora,01/09/2021,ISSFAM,Usada,,,,
26,Sonora,01/09/2021,SHF,Usada,,,,
26,Sonora,01/10/2021,BANCA,Nueva,79,129876649,97,164205920
26,Sonora,01/10/2021,BANJERCITO,Nueva,,,1,600000
26,Sonora,01/10/2021,CFE,Nueva,,,,
26,Sonora,01/10/2021,CONAVI,Nueva,,,,
26,Sonora,01/10/2021,FONHAPO,Nueva,,,,
26,Sonora,01/10/2021,FOVISSSTE,Nueva,35,23849746.57,54,47237296
26,Sonora,01/10/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/10/2021,INFONAVIT,Nueva,523,250280377.4366144,663,288488960
26,Sonora,01/10/2021,ISSFAM,Nueva,,,,
26,Sonora,01/10/2021,SHF,Nueva,,,,
26,Sonora,01/10/2021,BANCA,Usada,218,413002837,157,267611360
26,Sonora,01/10/2021,BANJERCITO,Usada,,,,
26,Sonora,01/10/2021,CFE,Usada,,,,
26,Sonora,01/10/2021,CONAVI,Usada,4,900812.8,30,5920000
26,Sonora,01/10/2021,FONHAPO,Usada,,,,
26,Sonora,01/10/2021,FOVISSSTE,Usada,42,36746159.76,52,40340408
26,Sonora,01/10/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/10/2021,INFONAVIT,Usada,498,250276839.5159008,448,202591136
26,Sonora,01/10/2021,ISSFAM,Usada,,,,
26,Sonora,01/10/2021,SHF,Usada,,,,
26,Sonora,01/11/2021,BANCA,Nueva,82,136820402,78,132459056
26,Sonora,01/11/2021,BANJERCITO,Nueva,1,371700,,
26,Sonora,01/11/2021,CFE,Nueva,,,,
26,Sonora,01/11/2021,CONAVI,Nueva,,,,
26,Sonora,01/11/2021,FONHAPO,Nueva,,,,
26,Sonora,01/11/2021,FOVISSSTE,Nueva,17,13778875.64,33,21094240
26,Sonora,01/11/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/11/2021,INFONAVIT,Nueva,503,247160415.2572544,478,202438160
26,Sonora,01/11/2021,ISSFAM,Nueva,,,,
26,Sonora,01/11/2021,SHF,Nueva,,,,
26,Sonora,01/11/2021,BANCA,Usada,193,354717176,194,320940320
26,Sonora,01/11/2021,BANJERCITO,Usada,,,,
26,Sonora,01/11/2021,CFE,Usada,,,,
26,Sonora,01/11/2021,CONAVI,Usada,31,6324521.64,26,4720000
26,Sonora,01/11/2021,FONHAPO,Usada,,,,
26,Sonora,01/11/2021,FOVISSSTE,Usada,21,16090714.17,40,31233158
26,Sonora,01/11/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/11/2021,INFONAVIT,Usada,456,236015919.9553376,454,211903312
26,Sonora,01/11/2021,ISSFAM,Usada,,,,
26,Sonora,01/11/2021,SHF,Usada,,,,
26,Sonora,01/12/2021,BANCA,Nueva,108,171134690,67,109390928
26,Sonora,01/12/2021,BANJERCITO,Nueva,,,,
26,Sonora,01/12/2021,CFE,Nueva,,,,
26,Sonora,01/12/2021,CONAVI,Nueva,,,,
26,Sonora,01/12/2021,FONHAPO,Nueva,,,,
26,Sonora,01/12/2021,FOVISSSTE,Nueva,30,22091656.51,49,33193528
26,Sonora,01/12/2021,HABITATMEXICO,Nueva,,,,
26,Sonora,01/12/2021,INFONAVIT,Nueva,638,318158680.6872192,749,322275072
26,Sonora,01/12/2021,ISSFAM,Nueva,,,,
26,Sonora,01/12/2021,SHF,Nueva,,,,
26,Sonora,01/12/2021,BANCA,Usada,321,524610242,284,467117888
26,Sonora,01/12/2021,BANJERCITO,Usada,,,,
26,Sonora,01/12/2021,CFE,Usada,,,,
26,Sonora,01/12/2021,CONAVI,Usada,5,1400000,76,16580000
26,Sonora,01/12/2021,FONHAPO,Usada,,,,
26,Sonora,01/12/2021,FOVISSSTE,Usada,36,26512868.13,41,34144236
26,Sonora,01/12/2021,HABITATMEXICO,Usada,,,,
26,Sonora,01/12/2021,INFONAVIT,Usada,531,278163229.7148544,601,285758624
26,Sonora,01/12/2021,ISSFAM,Usada,,,,
26,Sonora,01/12/2021,SHF,Usada,,,,
26,Sonora,01/01/2022,BANCA,Nueva,62,141252939,47,55184472
26,Sonora,01/01/2022,BANJERCITO,Nueva,,,,
26,Sonora,01/01/2022,CFE,Nueva,,,,
26,Sonora,01/01/2022,CONAVI,Nueva,,,,
26,Sonora,01/01/2022,FONHAPO,Nueva,,,,
26,Sonora,01/01/2022,FOVISSSTE,Nueva,24,17667981.94,39,25291556
26,Sonora,01/01/2022,HABITATMEXICO,Nueva,,,,
26,Sonora,01/01/2022,INFONAVIT,Nueva,148,77034262.882976,258,120147096
26,Sonora,01/01/2022,ISSFAM,Nueva,,,,
26,Sonora,01/01/2022,SHF,Nueva,,,,
26,Sonora,01/01/2022,BANCA,Usada,163,305607979,144,248091792
26,Sonora,01/01/2022,BANJERCITO,Usada,2,1820000,,
26,Sonora,01/01/2022,CFE,Usada,,,,
26,Sonora,01/01/2022,CONAVI,Usada,,,,
26,Sonora,01/01/2022,FONHAPO,Usada,,,,
26,Sonora,01/01/2022,FOVISSSTE,Usada,43,33525432.12,48,39055880
26,Sonora,01/01/2022,HABITATMEXICO,Usada,,,,
26,Sonora,01/01/2022,INFONAVIT,Usada,266,142373606.3493696,344,163703760
26,Sonora,01/01/2022,ISSFAM,Usada,,,,
26,Sonora,01/01/2022,SHF,Usada,,,,
26,Sonora,01/02/2022,BANCA,Nueva,69,143231858,63,90664360
26,Sonora,01/02/2022,BANJERCITO,Nueva,1,675900,,
26,Sonora,01/02/2022,CFE,Nueva,,,,
26,Sonora,01/02/2022,CONAVI,Nueva,,,,
26,Sonora,01/02/2022,FONHAPO,Nueva,,,,
26,Sonora,01/02/2022,FOVISSSTE,Nueva,9,6024648.16,18,14015229
26,Sonora,01/02/2022,HABITATMEXICO,Nueva,,,,
26,Sonora,01/02/2022,INFONAVIT,Nueva,245,132389201.2213056,406,179348176
26,Sonora,01/02/2022,ISSFAM,Nueva,,,,
26,Sonora,01/02/2022,SHF,Nueva,,,,
26,Sonora,01/02/2022,BANCA,Usada,189,351337578,174,305850272
26,Sonora,01/02/2022,BANJERCITO,Usada,1,441900,,
26,Sonora,01/02/2022,CFE,Usada,,,,
26,Sonora,01/02/2022,CONAVI,Usada,22,6352725,,
26,Sonora,01/02/2022,FONHAPO,Usada,,,,
26,Sonora,01/02/2022,FOVISSSTE,Usada,16,7554201.28,34,25530214
26,Sonora,01/02/2022,HABITATMEXICO,Usada,,,,
26,Sonora,01/02/2022,INFONAVIT,Usada,373,202813108.5771776,462,216884576
26,Sonora,01/02/2022,ISSFAM,Usada,,,,
26,Sonora,01/02/2022,SHF,Usada,,,,
26,Sonora,01/03/2022,BANCA,Nueva,83,139365459,74,115618808
26,Sonora,01/03/2022,BANJERCITO,Nueva,1,541800,,
26,Sonora,01/03/2022,CFE,Nueva,,,,
26,Sonora,01/03/2022,CONAVI,Nueva,,,,
26,Sonora,01/03/2022,FONHAPO,Nueva,,,,
26,Sonora,01/03/2022,FOVISSSTE,Nueva,30,20349366.37,43,32033796
26,Sonora,01/03/2022,HABITATMEXICO,Nueva,,,,
26,Sonora,01/03/2022,INFONAVIT,Nueva,412,211606069.1824768,585,265367312
26,Sonora,01/03/2022,ISSFAM,Nueva,,,,
26,Sonora,01/03/2022,SHF,Nueva,,,,
26,Sonora,01/03/2022,BANCA,Usada,228,431671203,210,399608576
26,Sonora,01/03/2022,BANJERCITO,Usada,,,,
26,Sonora,01/03/2022,CFE,Usada,,,,
26,Sonora,01/03/2022,CONAVI,Usada,,,38,4274959
26,Sonora,01/03/2022,FONHAPO,Usada,,,,
26,Sonora,01/03/2022,FOVISSSTE,Usada,43,33006455.96,67,49705884
26,Sonora,01/03/2022,HABITATMEXICO,Usada,,,,
26,Sonora,01/03/2022,INFONAVIT,Usada,393,219202664.0058496,545,262384736
26,Sonora,01/03/2022,ISSFAM,Usada,,,,
26,Sonora,01/03/2022,SHF,Usada,,,,
26,Sonora,01/04/2022,BANCA,Nueva,83,158146110,54,74784208
26,Sonora,01/04/2022,BANJERCITO,Nueva,3,2738424.04,,
26,Sonora,01/04/2022,CFE,Nueva,,,,
26,Sonora,01/04/2022,CONAVI,Nueva,,,,
26,Sonora,01/04/2022,FONHAPO,Nueva,,,,
26,Sonora,01/04/2022,FOVISSSTE,Nueva,25,19448620.57,69,55352224
26,Sonora,01/04/2022,HABITATMEXICO,Nueva,,,,
26,Sonora,01/04/2022,INFONAVIT,Nueva,383,204509087.4640448,548,260918960
26,Sonora,01/04/2022,ISSFAM,Nueva,,,,
26,Sonora,01/04/2022,SHF,Nueva,,,,
26,Sonora,01/04/2022,BANCA,Usada,200,345399072,238,348869632
26,Sonora,01/04/2022,BANJERCITO,Usada,,,,
26,Sonora,01/04/2022,CFE,Usada,,,,
26,Sonora,01/04/2022,CONAVI,Usada,,,47,10433738
26,Sonora,01/04/2022,FONHAPO,Usada,,,,
26,Sonora,01/04/2022,FOVISSSTE,Usada,58,44346779.78,61,47300816
26,Sonora,01/04/2022,HABITATMEXICO,Usada,,,,
26,Sonora,01/04/2022,INFONAVIT,Usada,367,195335318.1793728,463,214787728
26,Sonora,01/04/2022,ISSFAM,Usada,,,,
26,Sonora,01/04/2022,SHF,Usada,,,,
26,Sonora,01/05/2022,BANCA,Nueva,93,170233589,59,96260552
26,Sonora,01/05/2022,BANJERCITO,Nueva,,,1,2293554
26,Sonora,01/05/2022,CFE,Nueva,,,,
26,Sonora,01/05/2022,CONAVI,Nueva,,,,
26,Sonora,01/05/2022,FONHAPO,Nueva,,,,
26,Sonora,01/05/2022,FOVISSSTE,Nueva,45,38442880.75,70,54697844
26,Sonora,01/05/2022,HABITATMEXICO,Nueva,,,,
26,Sonora,01/05/2022,INFONAVIT,Nueva,374,206740776.8264608,630,288851808
26,Sonora,01/05/2022,ISSFAM,Nueva,,,,
26,Sonora,01/05/2022,SHF,Nueva,,,,
26,Sonora,01/05/2022,BANCA,Usada,225,416027332,213,327224544
26,Sonora,01/05/2022,BANJERCITO,Usada,,,,
26,Sonora,01/05/2022,CFE,Usada,,,,
26,Sonora,01/05/2022,CONAVI,Usada,6,1009510,,
26,Sonora,01/05/2022,FONHAPO,Usada,,,,
26,Sonora,01/05/2022,FOVISSSTE,Usada,61,47637958.97,68,53860812
26,Sonora,01/05/2022,HABITATMEXICO,Usada,,,,
26,Sonora,01/05/2022,INFONAVIT,Usada,382,203535510.959232,502,241873648
26,Sonora,01/05/2022,ISSFAM,Usada,,,,
26,Sonora,01/05/2022,SHF,Usada,,,,
26,Sonora,01/06/2022,BANCA,Nueva,93,175345579,131,224892448
26,Sonora,01/06/2022,BANJERCITO,Nueva,1,2050000,,
26,Sonora,01/06/2022,CFE,Nueva,,,,
26,Sonora,01/06/2022,CONAVI,Nueva,2,10459.2,,
26,Sonora,01/06/2022,FONHAPO,Nueva,,,,
26,Sonora,01/06/2022,FOVISSSTE,Nueva,62,44688550.57,82,66751680
26,Sonora,01/06/2022,HABITATMEXICO,Nueva,,,,
26,Sonora,01/06/2022,INFONAVIT,Nueva,430,227464109.2117888,531,249316256
